Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0135.a1.txt,0.15558698727015557,0.09052333804809053,0.0891089108910891,0.06364922206506365,0,0,5
3068.a1.txt,0.1473922902494331,0.13151927437641722,0.08163265306122448,0.061224489795918366,0,0,0
1041.a1.txt,0.104,0.14971428571428572,0.054857142857142854,0.07314285714285715,2,1,0
1074.a1.txt,0.15285451197053407,0.1289134438305709,0.06813996316758748,0.06629834254143646,0,0,0
1088.a1.txt,0.14923857868020304,0.13807106598984772,0.06294416243654823,0.04365482233502538,2,0,0
2041.a1.txt,0.12239583333333333,0.12760416666666666,0.08072916666666667,0.059895833333333336,0,1,1
2019.a1.txt,0.14244604316546763,0.13525179856115108,0.06474820143884892,0.0618705035971223,0,0,0
3041.a1.txt,0.10650887573964497,0.12721893491124261,0.07100591715976332,0.038461538461538464,0,0,0
0152.a1.txt,0.14035087719298245,0.12719298245614036,0.07456140350877193,0.06798245614035088,0,0,0
0226.a1.txt,0.15104166666666666,0.11197916666666667,0.08723958333333333,0.06901041666666667,0,0,0
3062.a1.txt,0.14738805970149255,0.1455223880597015,0.06343283582089553,0.05783582089552239,0,0,3
1031.a1.txt,0.11504424778761062,0.13653603034134007,0.0632111251580278,0.05815423514538559,0,0,1
5031.a1.txt,0.1257995735607676,0.11513859275053305,0.07462686567164178,0.08955223880597014,0,0,0
0233.a1.txt,0.13272010512483573,0.11300919842312747,0.07621550591327202,0.06044678055190539,1,0,0
4011.a1.txt,0.12612612612612611,0.13963963963963963,0.060810810810810814,0.07657657657657657,0,0,0
0107.a1.txt,0.11871508379888268,0.14804469273743018,0.08659217877094973,0.06424581005586592,0,0,0
3072.a1.txt,0.13099630996309963,0.14022140221402213,0.07380073800738007,0.06826568265682657,0,0,0
1060.a1.txt,0.07759562841530054,0.13879781420765028,0.0546448087431694,0.0633879781420765,4,0,0
1014.a1.txt,0.1430678466076696,0.14454277286135694,0.06489675516224189,0.05752212389380531,0,0,2
3023.a1.txt,0.11016949152542373,0.13559322033898305,0.0635593220338983,0.057203389830508475,0,0,1
1008.a1.txt,0.14619883040935672,0.13099415204678364,0.056140350877192984,0.06198830409356725,0,0,0
0140.a1.txt,0.14504596527068436,0.13074565883554648,0.0745658835546476,0.05005107252298264,5,0,0
0227.a1.txt,0.13136094674556212,0.1455621301775148,0.06627218934911243,0.06035502958579882,0,0,1
0106.a1.txt,0.1557478368355995,0.12978986402966625,0.0865265760197775,0.0865265760197775,1,0,0
3003.a1.txt,0.14052953156822812,0.11405295315682282,0.09368635437881874,0.07331975560081466,2,1,1
2049.a1.txt,0.14705882352941177,0.11422708618331054,0.0560875512995896,0.07181942544459645,5,1,5
1026.a1.txt,0.10120068610634649,0.13379073756432247,0.060034305317324184,0.04716981132075472,1,0,1
1070.a1.txt,0.12322274881516587,0.13033175355450238,0.07701421800947868,0.08649289099526067,0,0,1
0111.a1.txt,0.14231738035264482,0.13727959697732997,0.07052896725440806,0.07178841309823678,0,0,0
